ID,Name,Equip ID,Value,Material ID,Event Flag,QWC ID,Quantity,Shop Type,Equip Type,Value (SAN),Price Rate
250557,[Alchemist Jiji] Desert Pyromancer Insignia,12080,250,-1,-1,-1,1,0,3,-1,1
250558,[Alchemist Jiji] Desert Pyromancer Emblem,12081,250,-1,-1,-1,1,0,3,-1,1
250559,[Alchemist Jiji] Manikin Insignia,12090,250,-1,-1,-1,1,0,3,-1,1
250560,[Alchemist Jiji] Manikin Emblem,12091,250,-1,-1,-1,1,0,3,-1,1
250561,[Alchemist Jiji] Crude Manikin Insignia,12100,250,-1,-1,-1,1,0,3,-1,1
250562,[Alchemist Jiji] Archdeacon Insignia,12110,250,-1,-1,-1,1,0,3,-1,1
250563,[Alchemist Jiji] Archdeacon Emblem,12111,250,-1,-1,-1,1,0,3,-1,1
250564,[Alchemist Jiji] Prayer Insignia,12120,250,-1,-1,-1,1,0,3,-1,1
250565,[Alchemist Jiji] Prayer Emblem,12121,250,-1,-1,-1,1,0,3,-1,1
250566,[Alchemist Jiji] Fire Keeper Insignia,12130,250,-1,-1,-1,1,0,3,-1,1
250567,[Alchemist Jiji] Fire Keeper Emblem,12131,250,-1,-1,-1,1,0,3,-1,1
250568,[Alchemist Jiji] Blindfold Insignia,12140,250,-1,-1,-1,1,0,3,-1,1
250569,[Alchemist Jiji] Carthus Insignia,12150,250,-1,-1,-1,1,0,3,-1,1
250570,[Alchemist Jiji] Antiquated Insignia,12160,250,-1,-1,-1,1,0,3,-1,1
250571,[Alchemist Jiji] Antiquated Emblem,12161,250,-1,-1,-1,1,0,3,-1,1
250572,[Alchemist Jiji] Plain Emblem,12171,250,-1,-1,-1,1,0,3,-1,1
250573,[Alchemist Jiji] Master's Insignia,12180,250,-1,-1,-1,1,0,3,-1,1
250574,[Alchemist Jiji] Master's Emblem,12181,250,-1,-1,-1,1,0,3,-1,1
250575,[Alchemist Jiji] Deacon Emblem,12191,250,-1,-1,-1,1,0,3,-1,1
250576,[Alchemist Jiji] Saint Insignia,12200,250,-1,-1,-1,1,0,3,-1,1
250577,[Alchemist Jiji] Saint Emblem,12201,250,-1,-1,-1,1,0,3,-1,1
250578,[Alchemist Jiji] Raime's Emblem,10351,250,-1,-1,-1,1,0,3,-1,1
250700,[Alchemist Jiji] Cleansing Oil,4300,100,-1,-1,-1,-1,0,3,-1,1
250701,[Alchemist Jiji] Cleansing Oil (Left),4301,100,-1,-1,-1,-1,0,3,-1,1
250702,[Alchemist Jiji] Magical Oil,4310,500,-1,-1,-1,-1,0,3,-1,1
250703,[Alchemist Jiji] Magical Oil (Left),4311,500,-1,-1,-1,-1,0,3,-1,1
250704,[Alchemist Jiji] Fiery Oil,4320,500,-1,-1,-1,-1,0,3,-1,1
250705,[Alchemist Jiji] Fiery Oil (Left),4321,500,-1,-1,-1,-1,0,3,-1,1
250706,[Alchemist Jiji] Sparking Oil,4330,500,-1,-1,-1,-1,0,3,-1,1
250707,[Alchemist Jiji] Sparking Oil (Left),4331,500,-1,-1,-1,-1,0,3,-1,1
250708,[Alchemist Jiji] Abyssal Oil,4340,500,-1,-1,-1,-1,0,3,-1,1
250709,[Alchemist Jiji] Abyssal Oil (Left),4341,500,-1,-1,-1,-1,0,3,-1,1
250710,[Alchemist Jiji] Poisonous Oil,4350,500,-1,-1,-1,-1,0,3,-1,1
250711,[Alchemist Jiji] Poisonous Oil (Left),4351,500,-1,-1,-1,-1,0,3,-1,1
250712,[Alchemist Jiji] Bloody Oil,4360,500,-1,-1,-1,-1,0,3,-1,1
250713,[Alchemist Jiji] Bloody Oil (Left),4361,500,-1,-1,-1,-1,0,3,-1,1
250714,[Alchemist Jiji] Frost Oil,4370,500,-1,-1,-1,-1,0,3,-1,1
250715,[Alchemist Jiji] Frost Oil (Left),4371,500,-1,-1,-1,-1,0,3,-1,1
250716,[Alchemist Jiji] Moonlit Oil,4380,500,-1,-1,-1,-1,0,3,-1,1
250717,[Alchemist Jiji] Moonlit Oil (Left),4381,500,-1,-1,-1,-1,0,3,-1,1
250718,[Alchemist Jiji] Blessed Oil,4390,500,-1,-1,-1,-1,0,3,-1,1
250719,[Alchemist Jiji] Blessed Oil (Left),4391,500,-1,-1,-1,-1,0,3,-1,1
250720,[Alchemist Jiji] Black Fire Oil,4400,500,-1,-1,-1,-1,0,3,-1,1
250721,[Alchemist Jiji] Black Fire Oil (Left),4401,500,-1,-1,-1,-1,0,3,-1,1
250800,[Alchemist Jiji - Writs] Writ of Humanity,4500,750,-1,-1,-1,-1,0,3,-1,1
250801,[Alchemist Jiji - Writs] Writ of Anger,4501,750,-1,-1,-1,-1,0,3,-1,1
250802,[Alchemist Jiji - Writs] Writ of Crystallization,4502,750,-1,-1,-1,-1,0,3,-1,1
250803,[Alchemist Jiji - Writs] Writ of Invisibility,4503,750,-1,-1,-1,-1,0,3,-1,1
250804,[Alchemist Jiji - Writs] Writ of Stone,4504,750,-1,-1,-1,-1,0,3,-1,1
250805,[Alchemist Jiji - Writs] Writ of Maggots,4505,750,-1,-1,-1,-1,0,3,-1,1
250806,[Alchemist Jiji - Writs] Writ of Burning Anger,4506,750,-1,-1,-1,-1,0,3,-1,1
250807,[Alchemist Jiji - Writs] Writ of Silent Anger,4507,750,-1,-1,-1,-1,0,3,-1,1
250808,[Alchemist Jiji - Writs] Writ of Sparks,4508,750,-1,-1,-1,-1,0,3,-1,1
250809,[Alchemist Jiji - Writs] Writ of Stars,4509,750,-1,-1,-1,-1,0,3,-1,1
250810,[Alchemist Jiji - Writs] Writ of Prismatica,4510,750,-1,-1,-1,-1,0,3,-1,1
250811,[Alchemist Jiji - Writs] Writ of Corruption,4511,750,-1,-1,-1,-1,0,3,-1,1
250812,[Alchemist Jiji - Writs] Writ of Toxicity,4512,750,-1,-1,-1,-1,0,3,-1,1
250813,[Alchemist Jiji - Writs] Writ of Protection,4513,750,-1,-1,-1,-1,0,3,-1,1
250814,[Alchemist Jiji - Writs] Writ of Poison,4514,750,-1,-1,-1,-1,0,3,-1,1
250815,[Alchemist Jiji - Writs] Writ of Frost,4515,750,-1,-1,-1,-1,0,3,-1,1
250816,[Alchemist Jiji - Writs] Writ of Immolation,4516,750,-1,-1,-1,-1,0,3,-1,1
250817,[Alchemist Jiji - Writs] Writ of Dust,4517,750,-1,-1,-1,-1,0,3,-1,1
250818,[Alchemist Jiji - Writs] Writ of Water,4518,750,-1,-1,-1,-1,0,3,-1,1
250819,[Alchemist Jiji - Writs] Writ of Chilling Anger,4519,750,-1,-1,-1,-1,0,3,-1,1
250820,[Alchemist Jiji - Writs] Writ of Vengeful Anger,4520,750,-1,-1,-1,-1,0,3,-1,1
260000,[Magnum Ursus] Primordial Essence,901,-1,-1,-1,-1,-1,0,3,-1,1
260010,[Magnum Ursus] Cowl of the Bear,10110000,-1,-1,-1,-1,1,0,1,-1,1
260011,[Magnum Ursus] Armor of the Bear,10111000,-1,-1,-1,-1,1,0,1,-1,1
260012,[Magnum Ursus] Gauntlets of the Bear,10112000,-1,-1,-1,-1,1,0,1,-1,1
260013,[Magnum Ursus] Leggings of the Bear,10113000,-1,-1,-1,-1,1,0,1,-1,1
260900,[Magnum Ursus - Tome] Tome: Corrupted Gundyr,5000,-1,-1,-1,25001001,1,0,3,-1,1
260901,[Magnum Ursus - Tome] Tome: Vordt,5001,-1,-1,-1,25001002,1,0,3,-1,1
260902,[Magnum Ursus - Tome] Tome: Curse-rotted Greatwood,5002,-1,-1,-1,25001003,1,0,3,-1,1
260903,[Magnum Ursus - Tome] Tome: Crystal Sage,5003,-1,-1,-1,25001004,1,0,3,-1,1
260904,[Magnum Ursus - Tome] Tome: Deacons of the Deep,5004,-1,-1,-1,25001005,1,0,3,-1,1
260905,[Magnum Ursus - Tome] Tome: Abyss Watchers,5005,-1,-1,-1,25001006,1,0,3,-1,1
260906,[Magnum Ursus - Tome] Tome: High Lord Wolnir,5006,-1,-1,-1,25001007,1,0,3,-1,1
260907,[Magnum Ursus - Tome] Tome: Old Demon King,5007,-1,-1,-1,25001008,1,0,3,-1,1
260908,[Magnum Ursus - Tome] Tome: Pontiff Sulyvahn,5008,-1,-1,-1,25001009,1,0,3,-1,1
260909,[Magnum Ursus - Tome] Tome: Aldrich,5009,-1,-1,-1,25001010,1,0,3,-1,1
260910,[Magnum Ursus - Tome] Tome: Yhorm the Giant,5010,-1,-1,-1,25001011,1,0,3,-1,1
260911,[Magnum Ursus - Tome] Tome: Dancer,5011,-1,-1,-1,25001012,1,0,3,-1,1
260912,[Magnum Ursus - Tome] Tome: Oceiros,5012,-1,-1,-1,25001013,1,0,3,-1,1
260913,[Magnum Ursus - Tome] Tome: Dragonslayer Armour,5013,-1,-1,-1,25001014,1,0,3,-1,1
260914,[Magnum Ursus - Tome] Tome: Ancient Wyvern,5014,-1,-1,-1,25001015,1,0,3,-1,1
260915,[Magnum Ursus - Tome] Tome: Nameless King,5015,-1,-1,-1,25001016,1,0,3,-1,1
260916,[Magnum Ursus - Tome] Tome: Champion Gundyr,5016,-1,-1,-1,25001017,1,0,3,-1,1
260917,[Magnum Ursus - Tome] Tome: Twin Princes,5017,-1,-1,-1,25001018,1,0,3,-1,1
260918,[Magnum Ursus - Tome] Tome: Soul of Cinder,5018,-1,-1,-1,25001019,1,0,3,-1,1
260919,[Magnum Ursus - Tome] Tome: Sister Friede,5019,-1,-1,-1,25001020,1,0,3,-1,1
260920,[Magnum Ursus - Tome] Tome: Lordran Remnants,5020,-1,-1,-1,25001021,1,0,3,-1,1
260921,[Magnum Ursus - Tome] Tome: Demon Prince,5021,-1,-1,-1,25001022,1,0,3,-1,1
260922,[Magnum Ursus - Tome] Tome: Darkeater Midir,5022,-1,-1,-1,25001023,1,0,3,-1,1
260923,[Magnum Ursus - Tome] Tome: Slave Knight Gael,5023,-1,-1,-1,25001024,1,0,3,-1,1
260924,[Magnum Ursus - Tome] Tome: Halflight,5024,-1,-1,-1,25001025,1,0,3,-1,1
260925,[Magnum Ursus - Tome] Tome: Champions of Yore,5025,-1,-1,-1,-1,1,0,3,-1,1
270000,[Master Benjin] Hunter's Pistol,14420000,-1,-1,-1,-1,1,0,0,-1,1
270001,[Master Benjin] Hunter's Blunderbuss,14450000,-1,-1,-1,-1,1,0,0,-1,1
270002,[Master Benjin] Repeating Pistol,14430000,-1,-1,-1,-1,1,0,0,-1,1
270003,[Master Benjin] Fist of Gratia,14470000,-1,-1,-1,-1,1,0,0,-1,1
270020,[Master Benjin - Tortured Soul] Church Cannon,14410000,-1,-1,-1,25009530,1,0,0,-1,1
270021,[Master Benjin - Tortured Soul] Rosamarius,14460000,-1,-1,-1,25009530,1,0,0,-1,1
270040,[Master Benjin - Smithbox] Cannon,14400000,-1,-1,-1,25009540,1,0,0,-1,1
270041,[Master Benjin - Smithbox] Evelynn,14440000,-1,-1,-1,25009540,1,0,0,-1,1
760000,[Stone-humped Hag] Splitleaf Greatsword,10170000,-1,-1,-1,-1,-1,0,0,-1,1
760001,[Stone-humped Hag] Devil's Trumpet,4017,-1,-1,-1,-1,-1,0,3,-1,1
760002,[Stone-humped Hag] Moonflower,4018,-1,-1,-1,-1,-1,0,3,-1,1
760003,[Stone-humped Hag] Henbane,4019,-1,-1,-1,-1,-1,0,3,-1,1
760004,[Stone-humped Hag] Old Radiant Lifegem,802,-1,-1,75003000,-1,20,0,3,-1,0.5
760005,[Stone-humped Hag] Dried Root,804,-1,-1,75003010,-1,20,0,3,-1,0.5
760006,[Stone-humped Hag] Crimson Water,806,-1,-1,75003020,-1,10,0,3,-1,0.5
900000,,1000000,1,-1,19905700,-1,1,0,0,-1,1
900001,,1000100,12,-1,-1,-1,-1,0,0,-1,1
900002,,1000200,123,-1,19905710,-1,12,0,0,-1,1
900003,,1000300,1234,-1,-1,-1,-1,0,0,-1,1
900004,,1000400,12345,-1,19905720,-1,123,0,0,-1,1
900005,,1000500,123456,-1,-1,-1,-1,0,0,-1,1
900006,,1000600,1234567,-1,19905730,-1,1234,0,0,-1,1
900007,,1000700,12345678,-1,-1,-1,-1,0,0,-1,1
900008,,1000800,123456789,-1,19905740,-1,5,0,0,-1,1
900009,,1000900,12345678,-1,-1,-1,-1,0,0,-1,1
900010,,1001000,1234567,-1,19905750,-1,56,0,0,-1,1
900011,,1001100,123456,-1,-1,-1,-1,0,0,-1,1
900012,,1001200,12345,-1,19905760,-1,567,0,0,-1,1
900013,,1001300,1234,-1,-1,-1,-1,0,0,-1,1
900014,,1001400,123,-1,19905770,-1,5678,0,0,-1,1
900015,,1001500,12,-1,-1,-1,-1,0,0,-1,1
900016,,1010000,987654321,-1,19905780,-1,9,0,0,-1,1
900017,,1010100,87654321,-1,-1,-1,-1,0,0,-1,1
900018,,1010200,7654321,-1,19905790,-1,89,0,0,-1,1
900019,,1010300,654321,-1,-1,-1,-1,0,0,-1,1
900020,,1010400,54321,-1,19905800,-1,789,0,0,-1,1
900021,,1010500,4321,-1,-1,-1,-1,0,0,-1,1
900022,,1010600,321,-1,19905810,-1,6789,0,0,-1,1
900023,,1010700,21,-1,-1,-1,-1,0,0,-1,1
900024,,1010800,1,-1,19905820,-1,5,0,0,-1,1
900025,,1010900,21,-1,-1,-1,-1,0,0,-1,1
900026,,1011000,321,-1,19905830,-1,45,0,0,-1,1
900027,,1011100,4321,-1,-1,-1,-1,0,0,-1,1
900028,,1011200,54321,-1,19905840,-1,345,0,0,-1,1
900029,,1011300,654321,-1,-1,-1,-1,0,0,-1,1
900030,,1011400,7654321,-1,19905850,-1,2345,0,0,-1,1
900031,,1011500,87654321,-1,-1,-1,-1,0,0,-1,1
900032,,1000,1,-1,-1,-1,-1,0,3,-1,1
900033,,2001,1,-1,-1,-1,-1,0,3,-1,1
900034,,1200000,1,-1,-1,-1,-1,0,3,-1,1
900035,,23500000,1,-1,-1,-1,-1,0,1,-1,1
900036,,400000,1,-1,-1,-1,-1,0,0,-1,1
900037,,20000,1,-1,-1,-1,-1,0,2,-1,1
900038,,270,1,-1,19905860,-1,1,0,3,-1,1
900039,,271,12,-1,-1,-1,-1,0,3,-1,1
900040,,272,123,-1,19905870,-1,63,0,3,-1,1
900041,,276,1234,-1,-1,-1,-1,0,3,-1,1
900042,,280,12345,-1,19905880,-1,255,0,3,-1,1
900043,,290,123456,-1,-1,-1,-1,0,3,-1,1
900044,,292,1234567,-1,19905890,-1,9999,0,3,-1,1
900045,,400,12345678,-1,-1,-1,-1,0,3,-1,1
900046,,401,123456789,-1,19905900,-1,1,0,3,-1,1
900047,,402,9,-1,-1,-1,-1,0,3,-1,1
900048,,403,98,-1,19905900,-1,12,0,3,-1,1
900049,,404,987,-1,-1,-1,-1,0,3,-1,1
900050,,405,9876,-1,19905900,-1,123,0,3,-1,1
900051,,406,98765,-1,-1,-1,-1,0,3,-1,1
900052,,407,987654,-1,19905900,-1,1234,0,3,-1,1
900053,,408,9876543,-1,-1,-1,-1,0,3,-1,1
900054,,409,98765432,-1,19905900,-1,5,0,3,-1,1
900055,,410,987654321,-1,-1,-1,-1,0,3,-1,1
900056,,411,1,-1,19905900,-1,56,0,3,-1,1
900057,,412,21,-1,-1,-1,-1,0,3,-1,1
900058,,413,321,-1,19905900,-1,567,0,3,-1,1
900059,,414,4321,-1,-1,-1,-1,0,3,-1,1
900060,,415,54321,-1,19905900,-1,5678,0,3,-1,1
900061,,416,654321,-1,-1,-1,-1,0,3,-1,1
900062,,417,7654321,-1,19905900,-1,9,0,3,-1,1
900063,,418,87654321,-1,-1,-1,-1,0,3,-1,1
900064,,419,987654321,-1,19905900,-1,9999,0,3,-1,1
900065,,420,999999999,-1,-1,-1,-1,0,3,-1,1
