ID,Name,Ongoing Visual FX ID,Ongoing Sound FX ID,Initial Visual FX ID,Initial Sound FX ID,Finish Visual FX ID,Finish Sound FX ID,Hide Start Distance,Hide End Distance,Transform - Protector ID,Ongoing Model Point ID,Initial Model Point ID,Finish Model Point ID,Effect Type,Weapon Enchant ID 0,Play Category,Play Priority,Large Effect Exists,Soul Effect Exists,Invisible Whilst Hidden,Enable Hide Fields,Invisible in Camouflage for Friend,Add Map Area Block Offset,Enable Half Hidden,Is Full Body Protector ID,Is Invisible Weapon,Is Silent,Is Hand Protector ID,Unk,Unk,Unk,Unk,Unk,Decal ID 0,Decal ID 1,Weapon Enchant ID 1,Effect VFX Type 0,Effect VFX Type 1,Body Protector Type,Effect VFX - Dummy ID 0,Effect VFX - Dummy ID 1,Effect VFX - Dummy ID 2,Effect VFX - Dummy ID 3,Effect VFX - Dummy ID 4,Effect VFX - Dummy ID 5,Effect VFX - Dummy ID 6,Effect VFX - Dummy ID 7,Effect VFX - Dummy ID 8,Effect VFX - Dummy ID 9,Effect VFX - Dummy ID 10,Effect VFX - Dummy ID 11,Effect VFX - Dummy ID 12,Effect VFX - Dummy ID 13,Effect VFX - Dummy ID 14,Effect VFX - Dummy ID 15,Unk,Phantom Type,Camouflage Ghost,Unk12,Phantom Param ID,Emissive Intensity Scale,Unk,Body Protector Val,Unk,Ember Intensity Scale
50098,Stray Demon - Strain 3,630503,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50099,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50100,,630524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50101,,630580,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50102,,630581,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50103,,630582,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50104,,630583,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50105,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.3,0.3,-1,0,-1
50106,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.7,0.3,-1,0,-1
50107,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0.15,0.3,-1,0,-1
50110,Hollow Soldier - Lantern,611000,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50111,Hollow Soldier - Lantern,614443,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50120,Hollow Soldier - Pus of Man State,610905,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50121,Hollow Soldier - Pus of Man State,610906,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50122,Hollow Soldier - Pus of Man State,610906,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50123,Hollow Soldier - Pus of Man State,610906,-1,-1,-1,-1,-1,-1,-1,-1,61,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50124,Hollow Soldier - Pus of Man State,610906,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50125,Hollow Soldier - Pus of Man State,612800,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50130,Hollow Soldier - Lantern,611001,-1,-1,-1,-1,-1,-1,-1,-1,41,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50150,Lothric Knight - Red Eyes,612800,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50151,Lothric Knight -,612812,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50152,Lothric Knight -,612813,-1,-1,-1,-1,-1,-1,-1,-1,310,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50153,Lothric Knight -,612814,-1,-1,-1,-1,-1,-1,-1,-1,320,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50154,Lothric Knight -,612822,-1,-1,-1,-1,-1,-1,-1,-1,300,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50155,Lothric Knight -,612823,-1,-1,-1,-1,-1,-1,-1,-1,310,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50156,Lothric Knight -,612824,-1,-1,-1,-1,-1,-1,-1,-1,320,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50160,,613600,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50200,Boreal Outrider Knight - Head,613101,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50201,Boreal Outrider Knight - Torso,613100,-1,-1,-1,-1,-1,-1,-1,-1,90,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50202,Boreal Outrider Knight - Left Arm,613100,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50203,Boreal Outrider Knight - Right Arm,613100,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50204,Boreal Outrider Knight - Right Foot,613100,-1,-1,-1,-1,-1,-1,-1,-1,135,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50205,Boreal Outrider Knight - Left Foot,613100,-1,-1,-1,-1,-1,-1,-1,-1,136,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50206,Boreal Outrider Knight - Weapon,613105,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50207,Boreal Outrider Knight - Eyes,613120,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50210,Dancer - Frost Aura,652702,-1,-1,-1,-1,-1,-1,-1,-1,91,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50211,Dancer - Flame Sword,652700,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50212,Dancer - Sword of the Eclipse,652701,-1,-1,-1,-1,-1,-1,-1,-1,311,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50220,Deacon - Curse,651490,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50221,Deacon - Ranged Regen,525042,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50222,Deacon - Ranged Scrut,523302,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50223,Deacon - Eye Glow,652200,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50224,Deacon - Aura,652210,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50225,Deacon -,652262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50226,Deacon -,652201,-1,-1,-1,-1,-1,-1,-1,-1,801,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50227,Deacon -,652202,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50228,Deacon -,652283,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50230,Irithyll Fire Witch - Aura,652400,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50240,Jailer - Lantern,622300,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50241,Jailer - Lantern,622301,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50242,Jailer - Lantern,622305,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50243,Jailer - Lantern,622306,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50244,Jailer - Lantern,622302,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50245,Jailer -,622343,-1,622342,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50246,Jailer -,622344,-1,-1,-1,-1,-1,-1,-1,-1,301,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50247,Jailer - HP Drain,-1,-1,622307,-1,-1,-1,-1,-1,-1,-1,220,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50248,Jailer -,24027,-1,-1,-1,-1,-1,0.1,0.1,-1,6,-1,-1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50250,Vordt - Frost Aura - Body,622400,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50251,Vordt - Frost Aura - Weapon,622402,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50252,Vordt - Frost Aura - Body - Heatup,622405,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50253,Vordt - Frost Aura - Weapon - Heatup,622407,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50254,Vordt - Eye Glow - Heatup,622408,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50260,Aldrich -,651551,-1,-1,-1,-1,-1,-1,-1,-1,810,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50261,Aldrich -,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,16,0.3,-1,0,1
50262,Aldrich -,651561,-1,-1,-1,-1,-1,-1,-1,-1,806,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50263,Aldrich -,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50264,Aldrich -,4045,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50265,Aldrich -,4045,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50266,Aldrich -,651553,-1,-1,-1,-1,-1,-1,-1,-1,810,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50267,Aldrich -,651583,-1,-1,-1,-1,-1,-1,-1,-1,905,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50270,Pontiff Knight - Illusion,-1,-1,-1,-1,-1,-1,13,9,-1,-1,-1,-1,0,0,3,2,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50280,Ancient Wyvern - High Wall of Lothric,631420,-1,-1,-1,631421,-1,-1,-1,-1,4,-1,4,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50290,Archive Scholar - Wax Head,613400,-1,-1,-1,-1,-1,-1,-1,-1,800,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50300,Sulyvahn's Beast - Large Aura,622900,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50301,Sulyvahn's Beast - Small Aura,622910,-1,-1,-1,-1,-1,-1,-1,-1,199,-1,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
50302,Sulyvahn's Beast -,622920,-1,622921,-1,-1,-1,-1,-1,-1,200,905,-1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1
