ID,Name,Ref ID 1,VFX Variation ID,Weight,Base Price,Sell Value,Replace Item ID,Behavior ID,Sort ID,QWC ID,Dialog Message ID,Magic ID,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Open Menu Type,Use Limit Category,Replace Category,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Live,Enable Gray,Enable White,Enable Black,Enable Multiplayer,Enable Offline,Is Equip,Is Consume,Is Auto Equip,Is Establishment,Is Only One,Is Drop,Is Deposit,Is Disable Hand,Is Travel Item,Is Supple Item,Is Full Supple Item,Is Enhance,Is Fix Item,Is Disable Multi Drop Share,Is Disable Use At Colliseum,Is Disable Use Out of Colliseum,Use Bullet Max Num,Use Hp Cure Max Num,Is Auto Replenish,Can Multi Use,Is Guest Drop,Is Enchant Left Hand,Is Apply Special Effect,Unk1,Unk2,Unk3,Ref ID - Offhand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Ember Stays Active,Is Get Play Region Info,Is Using Ladder,Is Enable On Session Creation,Is Use Selected,Is Enchant Left,Is Always Valid,Is Net Penalized,Supple Item Type,Is Enable Scaleform,Can Drop,Max Rep Number,Invade Type,Shop Price,FP Cost,Use Limit Category 2
3026,Rattling Finger,160703076,23,0,0,-1,0,-1,40101,-1,0,0,2113,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3027,Murky Finger,160703070,23,0,0,-1,0,-1,40103,-1,0,0,2112,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3028,Elixir of Ghosts,160701300,23,0,0,-1,0,-1,40010,-1,0,0,6133,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3029,Elixir of Hollowing,160701301,23,0,0,-1,0,-1,40011,-1,0,0,6134,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3030,Psychedelic Elixir,112140,23,0,0,-1,0,-1,40012,-1,0,0,6135,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3031,Darkmoon Elixir,160701304,23,0,0,-1,0,-1,40013,-1,0,0,6137,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3032,Holy Elixir,160701305,23,0,0,-1,0,-1,40014,-1,0,0,6138,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3033,Earthen Elixir,160701306,23,0,0,-1,0,-1,40015,-1,0,0,6139,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3034,Abyssal Elixir,160701307,23,0,0,-1,0,-1,40016,-1,0,0,6140,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3035,Sunlight Elixir,160701308,23,0,0,-1,0,-1,40017,-1,0,0,6141,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3036,Maddening Elixir,160701309,23,0,0,-1,0,-1,40018,-1,0,0,6142,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3037,Bloody Elixir,160701310,23,0,0,-1,0,-1,40019,-1,0,0,6143,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3038,Demonic Elixir,160701311,23,0,0,-1,0,-1,40020,-1,0,0,6136,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3039,Elixir of Cooperation,160701303,23,0,0,-1,0,-1,40021,-1,0,0,6132,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3040,Elixir of Deceit,160701302,23,0,0,-1,0,-1,40022,-1,0,0,6131,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3041,Cleansing Potion,160701000,23,0,0,-1,0,-1,40030,-1,0,0,6065,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3042,Demonic Claw,160703030,23,0,0,-1,0,-1,40109,-1,0,0,6081,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3043,Forgotten Tablet,160703050,23,0,0,-1,0,-1,40111,-1,0,0,6080,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3044,Dragon Head Stone,160703180,23,0,0,-1,0,-1,40106,-1,0,0,93,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3045,Dragon Torso Stone,160703190,23,0,0,-1,0,-1,40107,-1,0,0,94,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3046,Forgotten Seal,160703040,23,0,0,-1,0,-1,40110,-1,0,0,6082,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3047,Demonic Skull,160703020,23,0,0,-1,0,-1,40108,-1,0,0,6083,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3048,Hunter's Mark,160703160,23,0,0,-1,0,-1,40104,-1,0,0,4200,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3049,Hunter's Emblem,160703170,23,0,0,-1,0,-1,40105,-1,0,0,4247,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3050,Rattling Skull,160703075,23,0,0,-1,0,-1,40100,-1,0,0,4245,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
3051,Murky Skull,160703060,23,0,0,-1,0,-1,40102,-1,0,0,4246,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,-1,-1,-1,True,False,False,True,False,False,False,False,0,0,False,99,0,5000,0,0
4000,Lethal Gem,-1,-1,0,0,300,0,-1,17000,-1,0,0,120,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4001,Curse Gem,-1,-1,0,0,300,0,-1,17001,-1,0,0,132,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4002,Poison Gem,-1,-1,0,0,300,0,-1,17002,-1,0,0,128,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4003,Blood Gem,-1,-1,0,0,300,0,-1,17003,-1,0,0,129,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4004,Frost Gem,-1,-1,0,0,300,0,-1,17004,-1,0,0,6086,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4005,Magic Gem,-1,-1,0,0,300,0,-1,17005,-1,0,0,121,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4006,Fire Gem,-1,-1,0,0,300,0,-1,17006,-1,0,0,124,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4007,Lightning Gem,-1,-1,0,0,300,0,-1,17007,-1,0,0,125,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4008,Dark Gem,-1,-1,0,0,300,0,-1,17008,-1,0,0,127,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4009,Lucky Gem,-1,-1,0,0,300,0,-1,17009,-1,0,0,130,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4010,Enchanted Gem,-1,-1,0,0,300,0,-1,17010,-1,0,0,122,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4011,Holy Gem,-1,-1,0,0,300,0,-1,17011,-1,0,0,131,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4012,Sharp Gem,-1,-1,0,0,300,0,-1,17012,-1,0,0,119,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4013,Blunt Gem,-1,-1,0,0,300,0,-1,17013,-1,0,0,118,0,-1,-1,-1,99,0,50,2,0,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,True,False,False,True,False,False,False,False,0,1,True,999,0,2500,0,0
4014,Crystal Shard,-1,-1,0,0,50,0,-1,14092,-1,0,0,4068,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,False,False,False,False,False,False,False,False,0,1,True,999,0,1000,0,0
4015,Dragon Eye,-1,-1,0,0,50,0,-1,14093,-1,0,0,4070,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,False,False,False,False,False,False,False,False,0,1,True,999,0,1000,0,0
4016,Humanity,-1,-1,0,0,50,0,-1,14094,-1,0,0,4073,0,-1,-1,-1,99,0,50,0,2,0,0,0,0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,-1,-1,-1,-1,0,0,0,False,False,False,False,False,False,False,False,0,1,True,999,0,1000,0,0
